ErrorCode,ErrorColumn,ErrorMessage,SFAccountID,SFOrderID,SageSalesOrderNumber
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z65xAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z65yAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z65zAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z667AAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z668AAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z66AAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z66CAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z66DAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z66PAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5g1IAAR,8014x000000Z66QAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z66UAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z66VAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z69YAAS,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z69dAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eOeAAJ,8014x000000Z69fAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z69wAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z69xAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z69yAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z69zAAC,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6A0AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6A3AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eIaAAJ,8014x000000Z6AAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6AHAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6ADAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6AaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6AbAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eNpAAJ,8014x000000Z6AxAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6B2AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5g2cAAB,8014x000000Z6B3AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6B9AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BBAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BCAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BEAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BFAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f56AAB,8014x000000Z6BHAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BVAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BWAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BXAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BZAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BbAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BcAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BdAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BeAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BfAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BgAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BiAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BkAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BlAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BmAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eHhAAJ,8014x000000Z6BTAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHeAAJ,8014x000000Z6BtAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHsAAJ,8014x000000Z6BvAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CBAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CCAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CFAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BwAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6ByAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6BzAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6C2AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6C3AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6COAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CPAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FMAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FNAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FOAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FPAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FQAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FRAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FSAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FUAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FVAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FWAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FXAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FYAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FZAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FbAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHiAAJ,8014x000000Z6CJAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6CLAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FjAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FkAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FlAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5eHjAAJ,8014x000000Z6FqAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FrAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FsAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FtAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FuAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FvAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FwAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FxAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FyAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6FzAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6G0AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePiAAJ,8014x000000Z6G3AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eOeAAJ,8014x000000Z6G5AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GCAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GDAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GGAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GLAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GMAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GNAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GOAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GPAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GQAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GRAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6GSAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6GUAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6GVAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GZAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GaAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GbAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GcAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GdAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GeAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GfAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GgAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GiAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: FEDEXGRND:ShipVia__c --,0014x00000L5g1wAAB,8014x000000Z6GrAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GwAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GxAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GyAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6GzAAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6H0AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6H9AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6HAAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6HBAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6H6AAK,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5f56AAB,8014x000000Z6HIAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5ePiAAJ,8014x000000Z6HFAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5xH5AAJ,8014x000000Z6HKAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: NOT DEFINED:ShipVia__c --,0014x00000L5eOeAAJ,8014x000000Z6HTAA0,
1,,INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST:ShipVia (ERP): bad value for restricted picklist field: AGS:ShipVia__c --,0014x00000L5g1RAAR,8014x000000Z6HUAA0,
